#{"t_start": 1735015677.8548002, "env_id": "GraspEnv_v3"}
-6.368789,9,28.116355
-6.726772,9,28.125419
-7.219131,9,28.134413
-6.780173,9,28.202525
-6.386627,9,28.212526
-3.585199,9,28.221565
-6.456032,9,28.233557
-2.559159,9,28.241742
-7.164412,9,28.252741
-1.754142,9,28.261733
-8.177358,9,28.269742
-2.813962,9,28.279757
-8.82406,9,28.288757
-7.567125,9,28.341161
-7.320379,9,28.350157
0.917251,1,28.353186
-4.917777,9,28.364202
-3.056786,9,28.37416
-7.264965,9,28.384167
0.850486,1,28.387239
-7.165175,9,28.396218
-2.633641,9,28.405253
-3.669928,9,28.414256
-1.873656,9,28.473075
-6.159382,9,28.483068
-2.671222,9,28.492083
-7.39116,9,28.505118
-7.38126,9,28.515102
-8.710908,9,28.524156
-4.076326,9,28.536806
-5.107853,9,28.545818
-7.643265,9,28.554815
-3.620089,9,28.563803
-8.709981,9,28.616804
-8.067664,9,28.625849
-5.022471,9,28.635457
0.913168,1,28.638543
-8.915353,9,28.64751
0.82161,1,28.649517
-2.170913,9,28.659524
-8.337187,9,28.668541
-5.892517,9,28.677541
-7.12774,9,28.686532
-2.517446,9,28.741809
-8.979653,9,28.752776
-6.837826,9,28.762776
-8.25368,9,28.770804
-4.245867,9,28.779767
-4.253605,9,28.78879
-7.241665,9,28.79782
-5.127665,9,28.806772
-5.938012,9,28.81778
-5.317709,9,28.826847
-3.436758,9,28.904002
-6.45225,9,28.914001
-8.742409,9,28.931144
-8.313828,9,28.940317
-1.981506,9,28.949325
0.932742,1,28.952276
-0.073588,5,28.957276
-7.796196,9,28.966276
-7.895599,9,28.975277
-8.121516,9,28.983277
-5.632276,9,29.04256
0.841853,1,29.044563
-8.847882,9,29.054554
-4.531806,9,29.063563
-8.318816,9,29.073533
-8.750064,9,29.082532
-4.502119,9,29.090525
-8.497191,9,29.099545
-3.795919,9,29.107533
-8.783239,9,29.116551
-2.566695,9,29.175378
-2.437047,9,29.185333
-7.127781,9,29.194357
0.167365,3,29.198352
-8.185639,9,29.207335
-8.531939,9,29.216377
-8.676402,9,29.225497
0.906986,1,29.227497
-7.066797,9,29.238304
-8.85595,9,29.248306
-2.735917,9,29.304307
-7.46647,9,29.313236
0.816443,1,29.31524
-8.372009,9,29.32533
-2.808204,9,29.334403
-4.798574,9,29.342643
-6.938561,9,29.350715
-7.963155,9,29.359683
-0.672315,6,29.365687
-8.550001,9,29.374683
-3.999277,9,29.43467
-1.743271,9,29.445366
-3.746869,9,29.454337
-8.012076,9,29.46437
-1.923646,9,29.476339
-7.735838,9,29.485345
-4.993356,9,29.496427
-4.871325,9,29.506423
-4.510365,9,29.519347
-4.741751,9,29.529414
-4.158252,9,29.586066
-5.538767,9,29.597055
-6.496613,9,29.606076
-1.205156,4,29.612062
-4.676667,9,29.623188
-6.642241,9,29.631158
-8.332792,9,29.642891
-7.884954,9,29.650899
0.026439,3,29.654889
0.946433,1,29.657893
-8.686747,9,29.713898
0.826647,1,29.715898
-8.947716,9,29.726064
-8.869249,9,29.736093
-6.455457,9,29.746045
-7.141986,9,29.756039
-7.231232,9,29.766055
-4.288276,9,29.776045
-7.601346,9,29.785003
0.916127,1,29.78804
-0.916507,5,29.846814
0.872783,1,29.848799
0.994458,1,29.851804
0.30533,3,29.856826
-2.964197,9,29.867824
-6.148357,9,29.877816
-3.090555,9,29.886786
-5.716687,9,29.8968
-7.541719,9,29.905801
-8.616644,9,29.915872
0.913692,1,29.960578
0.835938,1,29.963546
0.202678,3,29.968562
-3.460256,9,29.978554
-5.364793,9,29.987551
-6.862648,9,29.997561
-5.253717,9,30.00655
-5.122898,9,30.015563
-2.390946,9,30.025606
-6.780988,9,30.034614
-8.181318,9,30.086351
-4.228427,9,30.097353
-7.697364,9,30.106332
-8.7393,9,30.116317
-8.71901,9,30.12643
-3.699567,9,30.136416
-7.917216,9,30.145083
-3.320612,9,30.153089
-5.880151,9,30.164086
-8.389148,9,30.175093
-8.111429,9,30.228216
-8.338422,9,30.237213
-7.731774,9,30.248034
-2.574411,9,30.256041
-5.345823,9,30.267031
-3.241644,9,30.27606
-5.307943,9,30.284077
-8.801359,9,30.294058
-7.199882,9,30.303031
-7.2311,9,30.313032
0.880266,1,30.360788
-0.869278,5,30.369828
-4.760051,9,30.38279
-7.247933,9,30.391793
0.923383,1,30.393788
-8.249837,9,30.402788
0.959148,1,30.40581
-3.094587,9,30.414786
-8.984179,9,30.424028
-5.624991,9,30.433023
-8.723769,9,30.484776
-6.977111,9,30.496818
-6.578749,9,30.505783
-7.861726,9,30.515791
-7.53075,9,30.525856
-8.201463,9,30.534859
-6.127106,9,30.54466
0.611934,2,30.547666
-8.047885,9,30.556663
-6.942609,9,30.566638
-7.052737,9,30.620661
-8.823593,9,30.634795
-8.19026,9,30.646484
-6.927057,9,30.655471
-3.498635,8,30.663475
-8.397394,9,30.673408
-1.142703,9,30.683402
-7.373341,9,30.691403
-8.848702,9,30.701402
-5.236551,9,30.709488
-6.318808,9,30.767237
-2.621925,9,30.777237
-4.692937,9,30.788249
-6.282567,9,30.797258
-6.526341,9,30.807249
-7.482986,9,30.815323
-8.774712,9,30.824315
-5.920649,9,30.833494
-8.645194,9,30.842305
-8.984719,9,30.850322
-7.366667,9,30.905312
-5.645253,9,30.915329
-3.283832,9,30.926393
-5.137851,9,30.935388
-7.284818,9,30.944665
-6.888548,9,30.954657
-8.508526,9,30.963662
-8.955363,9,30.973662
-7.800205,9,30.982705
-8.871166,9,30.990662
-8.613755,9,31.045209
-8.549171,9,31.056204
-7.477638,9,31.067231
-7.84832,9,31.07621
-8.211945,9,31.085218
-5.151973,9,31.101199
-8.853654,9,31.110143
-8.475134,9,31.123114
0.891429,1,31.125264
-5.959157,9,31.134257
-4.439157,9,31.194883
-6.277735,9,31.204877
-8.716746,9,31.212878
-8.99765,9,31.221923
0.816675,1,31.223891
-8.240604,9,31.232974
-3.707018,9,31.242258
-4.994445,9,31.250248
-3.188512,9,31.259242
-5.013049,9,31.267235
-6.672946,9,31.326319
-6.632231,9,31.33532
-4.668805,9,31.345506
0.980742,1,31.347506
-4.053075,9,31.357507
-5.292817,9,31.365507
-2.627316,9,31.374506
-2.584509,9,31.383502
-6.830567,9,31.392504
-7.867723,9,31.401506
0.511889,3,31.454986
-5.752605,9,31.465996
-2.194499,9,31.474993
0.969589,1,31.477993
-8.189559,9,31.487993
-6.445635,9,31.496993
0.832158,1,31.499995
-4.791655,9,31.507984
-2.286487,9,31.516997
0.844144,1,31.519009
-8.522689,9,31.574689
-8.01497,9,31.58372
-4.078604,9,31.592711
-2.506941,9,31.60169
-8.573913,9,31.609689
-8.199674,9,31.619684
-8.035677,9,31.627749
-8.908789,9,31.63675
-3.535391,9,31.645886
-6.600008,9,31.653893
-8.123329,9,31.707889
0.861212,1,31.710889
-8.512864,9,31.720882
0.871787,1,31.725885
-8.414398,9,31.735938
-8.531215,9,31.745036
-6.847543,9,31.754053
-8.472114,9,31.763047
-8.340469,9,31.772047
-2.74793,9,31.781045
-8.314234,9,31.835112
-4.714668,9,31.846374
-8.008122,9,31.858373
-3.98984,9,31.868366
-7.81188,9,31.877366
-6.850141,9,31.886373
-8.744325,9,31.895422
-6.311691,9,31.904373
-8.270239,9,31.915391
-8.776184,9,31.924379
0.873166,1,31.974591
-3.662931,9,31.984591
-3.089219,9,31.994591
-8.291662,9,32.003592
-3.022159,9,32.01159
0.936934,1,32.014585
-7.184946,9,32.023591
0.968855,1,32.0256
0.96336,1,32.028659
-6.697353,9,32.036657
-0.20746,3,32.086392
0.948516,1,32.090347
-8.630191,9,32.099326
-3.189279,9,32.11037
0.943625,1,32.11333
0.967348,1,32.116326
-0.295363,4,32.121341
0.851965,1,32.123332
-6.574821,9,32.132528
-8.855432,9,32.143304
0.84844,1,32.190299
-6.30968,9,32.200302
0.971073,1,32.202304
-7.560292,9,32.213301
-3.292003,9,32.222258
-5.575701,9,32.231314
-3.872242,8,32.239304
-8.474178,9,32.24746
-4.807758,9,32.257449
0.931459,1,32.260452
-6.953995,9,32.315447
-7.199031,9,32.324468
-4.300881,9,32.334507
-3.658555,9,32.344034
-3.083937,9,32.353038
0.929948,1,32.356039
-4.539703,9,32.364064
-3.086311,9,32.373043
-8.145975,9,32.383041
-6.410327,9,32.391038
-6.779345,9,32.442664
-6.036589,9,32.45172
-5.851882,9,32.462738
-8.685408,9,32.471716
-3.489359,9,32.47976
-8.007531,9,32.48873
-2.256476,9,32.497716
-5.157809,9,32.506716
-5.832395,9,32.515733
-2.318905,9,32.524719
0.958105,1,32.579482
-8.941188,9,32.589483
-5.788413,9,32.598505
-7.605065,9,32.607515
-8.636544,9,32.616487
-8.817236,9,32.625476
-6.963972,9,32.633562
-7.895029,9,32.644192
-6.656074,9,32.653227
-2.436048,9,32.662184
-3.954688,9,32.716191
-5.421506,9,32.72622
-1.953476,9,32.735267
-5.468469,9,32.74441
-8.641933,9,32.753405
0.960678,1,32.755431
-6.728059,9,32.764407
0.815582,1,32.767416
-5.035482,9,32.776403
-5.998937,9,32.785438
-2.810288,9,32.84349
-7.656131,9,32.853654
-8.624693,9,32.862629
-7.0712,9,32.871618
-6.986327,9,32.881642
-3.862979,9,32.890633
-7.235757,9,32.901657
-6.089314,9,32.910619
-5.609902,9,32.919621
0.835188,1,32.921647
-8.489248,9,32.977914
-3.796379,9,32.98692
-4.629032,9,32.995925
-4.618357,9,33.004925
-2.492127,9,33.012921
-8.948143,9,33.021921
-1.701539,6,33.027924
0.814405,1,33.030009
-8.524539,9,33.039012
-6.797692,9,33.047092
-7.711267,9,33.114092
-8.59567,9,33.123096
-7.885761,9,33.132145
0.919682,1,33.135154
-6.503507,9,33.143149
-6.125068,9,33.151785
-8.585646,9,33.1608
-5.280614,9,33.168782
-8.962469,9,33.177832
-7.706528,9,33.186796
0.997002,1,33.23285
-8.882437,9,33.242849
-8.84492,9,33.253481
-5.677711,9,33.262518
-3.902616,9,33.270481
-4.233997,9,33.280481
-3.830106,9,33.289486
-1.96021,9,33.298486
0.898223,1,33.301488
-7.08036,9,33.309485
-7.745515,9,33.367733
-5.781285,9,33.37677
-6.649725,9,33.385743
0.94493,1,33.388728
-6.017712,9,33.397722
-8.415455,9,33.405738
-7.241584,9,33.415729
-4.805116,9,33.423722
0.737673,2,33.427732
-6.951465,9,33.435796
-6.039685,9,33.489462
-8.853178,9,33.498487
-7.159065,9,33.507467
-6.272988,9,33.516459
0.910719,1,33.519469
-6.63924,9,33.527466
-4.102209,9,33.536541
-6.237051,9,33.547169
-4.483451,9,33.556173
-5.557344,9,33.565173
-6.955396,9,33.624204
-8.40732,9,33.634221
-7.806503,9,33.643221
-7.756982,9,33.651415
-7.952821,9,33.660423
-3.333526,9,33.668419
-4.865599,9,33.677419
0.240394,3,33.681419
-8.959519,9,33.689419
-7.270649,9,33.698409
-6.610875,9,33.756109
-2.011194,9,33.7661
-4.287224,9,33.775115
-2.868423,9,33.784098
-6.291792,9,33.7921
-8.054455,9,33.801115
-7.428011,9,33.810115
-6.376934,9,33.825115
-4.882951,9,33.834159
-4.249445,9,33.843159
-5.834807,9,33.89577
-5.782735,9,33.90577
-3.601208,9,33.914772
-6.082706,9,33.923765
-7.117834,9,33.933814
-1.996973,9,33.942815
-8.829704,9,33.951492
-3.118595,9,33.959513
-5.969535,9,33.967484
0.295927,4,33.973492
-8.375815,9,34.024516
-6.839383,9,34.034574
-6.672088,9,34.043577
-8.104839,9,34.053222
-3.401255,9,34.062202
-8.58012,9,34.072188
-6.833875,9,34.082204
-8.844486,9,34.090199
0.463436,3,34.095193
-5.502721,9,34.104203
-8.968416,9,34.166959
0.904383,1,34.169982
-7.03672,9,34.181022
-6.805745,9,34.188959
-8.913473,9,34.198973
-5.187778,9,34.207959
-7.768943,9,34.218981
-4.984857,9,34.228973
0.936517,1,34.232041
0.921063,1,34.235041
-6.695359,9,34.288644
-4.176271,9,34.298643
-3.331138,9,34.307648
-5.564944,9,34.316644
-7.814301,9,34.32566
-8.89376,9,34.334776
-4.652521,9,34.342763
-3.360643,9,34.352032
-3.420102,9,34.361051
-7.903956,9,34.370027
-6.950988,9,34.432246
-3.169172,9,34.44225
0.930856,1,34.443253
-3.03975,9,34.453097
-4.763519,9,34.462095
-4.23424,9,34.471094
-3.575861,9,34.479101
0.956722,1,34.482088
-1.998402,9,34.489091
0.864626,1,34.492105
-7.945409,9,34.55051
-8.540057,9,34.559491
-8.264356,9,34.57049
-2.062275,9,34.580423
-8.683339,9,34.588411
-7.02577,9,34.59943
-6.651563,9,34.608436
-3.345599,9,34.617428
-3.70169,9,34.62742
-4.88616,9,34.639481
-6.232852,9,34.695162
-6.610917,9,34.705155
-8.979776,9,34.714162
-8.96252,9,34.724162
-7.194718,9,34.733211
-4.107168,9,34.742215
-2.494364,9,34.750853
-6.936098,9,34.75882
-8.956049,9,34.767822
-3.120007,9,34.775819
-6.062827,9,34.829819
-6.461859,9,34.840011
-2.893604,9,34.84914
-7.975292,9,34.857138
-0.71529,8,34.865145
-8.590295,9,34.874146
-5.946346,9,34.884145
0.935554,1,34.886146
-4.124596,9,34.895212
-5.674386,9,34.906197
-5.526883,9,34.972425
-3.533234,9,34.983421
-0.915306,3,34.989421
-4.375394,9,34.99843
-7.106359,9,35.007423
-5.221866,9,35.016438
-2.712733,9,35.026499
-4.213299,9,35.035643
-4.271762,9,35.043632
-8.628972,9,35.053454
-8.374022,9,35.113342
-3.573601,9,35.123415
-8.909341,9,35.131425
-8.882417,9,35.140566
-8.771712,9,35.14854
0.86741,1,35.150381
-5.12629,9,35.159383
-8.125041,9,35.17038
-8.94158,9,35.179343
-3.323195,9,35.188386
-8.544452,9,35.247606
-6.644648,9,35.257379
0.848847,1,35.259374
-8.206531,9,35.270373
-5.418233,9,35.279376
-5.917554,9,35.290375
-4.38269,9,35.29937
-5.752957,9,35.308373
-8.110931,9,35.317376
-6.569209,9,35.326293
-7.972633,9,35.381289
-8.838367,9,35.391297
-3.843498,9,35.400204
0.950771,1,35.403204
-8.126047,9,35.411213
-8.986787,9,35.422218
-3.524801,9,35.431223
-8.92303,9,35.439262
-7.389749,9,35.451875
-8.765114,9,35.46086
-1.772447,9,35.519897
-5.399703,9,35.528882
-1.874925,8,35.538929
-8.528679,9,35.546916
-8.585854,9,35.55608
-3.307352,9,35.565082
-8.972564,9,35.575066
-5.833042,9,35.584143
-8.053669,9,35.59414
0.954971,1,35.597163
-6.123352,9,35.656424
0.420802,3,35.660416
0.94,1,35.662421
-7.590918,9,35.671423
-7.375028,9,35.680423
-3.31252,9,35.688422
-7.684093,9,35.697414
-3.341728,9,35.706488
-4.467026,9,35.716487
-6.636349,9,35.726486
-7.99589,9,35.777379
-6.377451,9,35.78932
-7.695296,9,35.800313
-4.203669,9,35.809298
-8.927576,9,35.817304
-5.219043,9,35.826308
-5.983214,9,35.835379
-8.37959,9,35.844384
0.937678,1,35.847381
-3.361151,9,35.857052
0.823624,1,35.910043
-2.494515,9,35.920057
-7.541141,9,35.929054
-4.309523,9,35.938114
-4.152721,9,35.947189
-2.160152,9,35.956027
-2.594875,9,35.965006
-4.364262,9,35.975011
-8.123681,9,35.984002
-5.705247,9,35.993042
-3.958929,9,36.047058
0.821703,1,36.050077
-2.781091,9,36.058756
-8.327469,9,36.067756
-7.979874,9,36.076756
-5.961057,9,36.085754
-0.325451,3,36.090758
-7.388264,9,36.100824
0.842064,1,36.103825
0.91959,1,36.106821
-8.633077,9,36.16385
-8.491772,9,36.174773
-5.020716,9,36.184866
-4.237551,9,36.193857
-8.127627,9,36.202851
-8.632593,9,36.210857
-5.347114,9,36.219851
-7.738657,9,36.22785
-3.649407,9,36.236993
-3.811435,9,36.24499
-8.75366,9,36.296771
-8.671377,9,36.306718
-2.078076,9,36.315766
-7.479884,9,36.325758
-8.739056,9,36.334763
-2.891919,9,36.3429
-7.717182,9,36.351674
-6.691385,9,36.361667
0.960409,1,36.363669
-5.618695,9,36.37267
-8.659982,9,36.427592
-5.991146,9,36.436647
-4.173865,9,36.447665
-7.861435,9,36.457269
0.077979,4,36.463259
-6.8118,9,36.473287
-6.176554,9,36.482251
-7.215643,9,36.490263
0.893487,1,36.493256
0.852041,1,36.496257
-7.343674,9,36.551544
-3.491968,9,36.561499
-7.347516,9,36.571522
-3.53871,9,36.580516
-8.976837,9,36.594503
-8.712139,9,36.618502
-4.131453,9,36.640559
-6.523523,9,36.650556
-7.003937,9,36.662688
-8.402546,9,36.677706
-0.27445,6,36.728691
-7.152437,9,36.738766
-3.32523,9,36.746764
-8.207962,9,36.755915
-5.864116,9,36.764924
-6.798151,9,36.772915
-7.585936,9,36.78193
0.753219,2,36.784923
-3.446249,9,36.79394
-8.634158,9,36.802936
-6.956839,9,36.856123
0.919273,1,36.859123
-6.349955,9,36.868133
-8.199356,9,36.877228
0.819356,1,36.879208
-6.966621,9,36.889201
-7.329933,9,36.898205
-2.744643,9,36.907202
-7.571243,9,36.916206
-8.251668,9,36.928138
-3.72615,9,36.982913
-7.971563,9,36.992944
-8.74524,9,37.001935
-0.343575,6,37.008896
-6.940256,9,37.016923
-7.665848,9,37.025976
-1.877565,9,37.034979
-6.380171,9,37.043144
-8.911199,9,37.053017
-7.140109,9,37.062009
-8.100405,9,37.11793
-7.675263,9,37.127945
-4.498227,9,37.137043
-7.712094,9,37.146038
-8.778346,9,37.15476
-6.677398,9,37.163793
-8.883629,9,37.173797
-3.379727,9,37.182794
-2.644032,9,37.190809
0.868806,1,37.193794
-5.327333,9,37.2532
-8.699858,9,37.264196
-8.431264,9,37.274203
-5.13509,9,37.284207
-7.11117,9,37.292235
-8.974672,9,37.302212
-1.775674,9,37.310275
-3.716925,9,37.319282
-8.273083,9,37.330239
0.852703,1,37.333287
-8.102099,9,37.398141
-8.756438,9,37.409147
0.95963,1,37.412146
0.881987,1,37.41415
-3.723457,9,37.423142
-3.602045,9,37.434144
-5.646115,9,37.444313
-6.323653,9,37.45322
-2.176777,9,37.461221
-7.911298,9,37.470244
-8.297579,9,37.526153
-8.356685,9,37.535153
-7.16956,9,37.544211
-6.733646,9,37.552901
-5.439824,9,37.561938
-4.118385,9,37.572905
-6.557803,9,37.583998
-3.016352,9,37.592969
-5.251249,9,37.601986
-8.641216,9,37.611887
-1.979936,9,37.66681
-7.647947,9,37.676795
-4.266957,9,37.685833
-5.14288,9,37.694809
-3.73716,9,37.702835
-5.027838,9,37.712873
0.95871,1,37.714873
-5.51913,9,37.723886
0.915403,1,37.725875
-3.938615,9,37.734875
-3.32916,9,37.788751
0.825446,1,37.791725
-7.476012,9,37.802726
-6.660258,9,37.811736
-5.056047,9,37.820747
-1.954643,5,37.825732
-8.732192,9,37.834833
-3.019529,9,37.844964
-4.355071,9,37.854852
-4.698326,9,37.865873
-8.036641,9,37.916779
-7.933908,9,37.926786
-8.236145,9,37.935784
-8.425019,9,37.944875
-6.735668,9,37.953483
-3.113339,9,37.964617
-8.917293,9,37.973536
-5.743854,9,37.983626
-4.117095,9,37.993543
-6.004153,9,38.002545
-8.682177,9,38.066268
-6.123518,9,38.076239
-1.889298,9,38.085276
0.299281,3,38.089254
-7.261197,9,38.099254
-2.963791,9,38.108254
-2.036275,9,38.118239
-4.691662,9,38.12824
-6.746067,9,38.137237
-8.552696,9,38.147316
-8.620066,9,38.203981
-7.216349,9,38.212998
-7.029747,9,38.223002
0.943712,1,38.225997
-8.75238,9,38.235003
-8.602219,9,38.244142
-8.566653,9,38.253741
-7.939756,9,38.261884
-7.016571,9,38.27088
-3.442985,9,38.279879
-4.148124,9,38.352024
-7.293446,9,38.361369
-5.546927,9,38.373365
-4.784784,9,38.382375
-6.395677,9,38.393371
-6.123127,9,38.401386
-8.7029,9,38.41137
0.938822,1,38.414369
-7.572454,9,38.423381
-8.982014,9,38.432369
-3.221342,9,38.491182
-3.033465,9,38.500164
-8.909302,9,38.513182
-7.626171,9,38.522179
-8.33391,9,38.531179
-8.346969,9,38.540226
0.958942,1,38.543227
-2.83396,9,38.553241
-7.858092,9,38.561402
-8.788047,9,38.571391
-8.248423,9,38.626403
-7.68255,9,38.637405
-8.035794,9,38.647451
-4.03321,9,38.655571
0.823904,1,38.658577
0.886348,1,38.660612
-6.903166,9,38.669571
-8.209363,9,38.678571
-4.756912,9,38.689604
-6.474911,9,38.698572
-6.910451,9,38.751662
-4.277025,9,38.760761
-3.645945,9,38.769777
-8.267416,9,38.778765
-6.538123,9,38.788756
-8.807197,9,38.797755
-5.486311,9,38.807759
-5.969391,9,38.816758
-0.217565,5,38.822749
-8.767343,9,38.830754
0.990553,1,38.879483
0.421395,3,38.885484
-6.732176,9,38.895486
-2.156456,9,38.904484
-2.672401,9,38.913497
-6.560084,9,38.922479
-7.154526,9,38.932488
-7.247756,9,38.940529
-3.090332,9,38.949535
0.913005,1,38.952532
-4.3283,9,39.005122
-4.99333,9,39.015114
-8.478484,9,39.024111
-5.793056,9,39.033122
-2.184087,9,39.041173
-6.208468,9,39.050186
-1.884174,9,39.059305
-8.382582,9,39.069307
-3.502032,9,39.077307
-7.096908,9,39.086313
-6.099605,9,39.147362
-5.932795,9,39.156511
-5.44785,9,39.167505
-7.914592,9,39.175504
-8.824378,9,39.185534
-8.874362,9,39.194511
-6.295317,9,39.204511
0.824999,1,39.207511
-5.502269,9,39.216511
-8.675658,9,39.224504
-3.048535,9,39.28424
-7.988919,9,39.293232
-7.778272,9,39.302232
-5.267491,9,39.310232
-3.445649,9,39.319241
-7.731343,9,39.327235
-2.742681,9,39.336234
-8.035487,9,39.344323
-5.3243,9,39.353328
-4.810039,9,39.362966
-7.409823,9,39.421971
-8.192382,9,39.431967
0.998382,1,39.434967
0.854523,1,39.43796
-8.845066,9,39.447019
-4.228699,9,39.456031
0.230349,3,39.459706
-3.45394,9,39.467685
-8.594419,9,39.476696
-5.417164,9,39.484687
-2.443174,9,39.535689
-5.790438,9,39.545781
-8.912036,9,39.554805
0.932584,1,39.558434
-3.993371,9,39.566424
0.911421,1,39.569436
-8.44836,9,39.578424
-3.153781,9,39.589467
0.890376,1,39.592429
-8.981179,9,39.601452
-6.141559,9,39.6545
-8.486958,9,39.664113
0.573657,3,39.668111
-6.282871,9,39.678113
-6.821514,9,39.68613
-4.273647,9,39.695123
-0.650215,7,39.703106
-2.793897,9,39.711113
0.0583,3,39.716113
-7.535193,9,39.725113
-5.836341,9,39.782834
-3.110914,9,39.793843
-3.723937,9,39.803833
-2.493896,9,39.811827
-6.486995,9,39.820834
-6.579687,9,39.829861
-8.234385,9,39.839834
-6.92328,9,39.847887
-8.362617,9,39.855886
0.893871,1,39.858256
-6.828875,9,39.915249
-7.215822,9,39.924241
-3.836166,9,39.933239
-8.387876,9,39.942337
-6.071858,9,39.950297
-7.92809,9,39.958906
-6.392226,9,39.967931
-8.209155,9,39.975903
-8.101936,9,39.984913
-7.465399,9,39.993908
-8.187316,9,40.05598
-4.015964,9,40.065283
-4.995499,9,40.074249
-3.800751,9,40.08325
-5.115055,9,40.09125
-8.281912,9,40.10027
-8.867802,9,40.109243
-7.804911,9,40.11725
-7.984517,9,40.127249
-7.975176,9,40.13525
-8.397146,9,40.188943
-6.485966,9,40.19894
-3.329273,9,40.20694
-3.331741,9,40.215947
-5.844654,9,40.224934
-5.556207,9,40.232941
-8.94941,9,40.243013
-6.319247,9,40.252013
-8.354847,9,40.26162
-6.766833,9,40.271637
-7.802681,9,40.331626
-8.449889,9,40.340641
-6.589373,9,40.349716
-5.752479,9,40.357716
0.966635,1,40.361913
-4.323595,9,40.370888
-2.667097,9,40.380895
-6.344122,9,40.388899
-3.867856,9,40.397895
0.957005,1,40.399895
-8.350879,9,40.460618
-7.60543,9,40.471621
-2.389388,9,40.481639
-4.951543,9,40.490613
-5.315933,9,40.499622
-2.888519,9,40.507618
-2.659137,9,40.516605
-7.384347,9,40.524622
0.838915,1,40.526635
-0.936772,3,40.530607
-5.568835,9,41.755806
-8.929826,9,41.763429
-5.619669,9,41.77142
-7.447437,9,41.778432
-3.156583,9,41.78542
-7.967037,9,41.792425
-8.465825,9,41.800421
0.862916,1,41.802417
-6.626166,9,41.80943
-3.175012,9,41.817432
-1.358074,9,42.79438
-5.872255,9,42.801364
0.833253,1,42.803384
-4.186684,9,42.81137
-4.269558,9,42.818377
-5.449824,9,42.826392
-6.179994,9,42.83437
-3.940707,9,42.841364
-2.253643,9,42.849463
-8.411822,9,42.856457
-3.344633,9,43.850484
-6.596851,9,43.857488
-7.026984,9,43.865096
-8.318721,9,43.873101
-5.948119,9,43.880094
-1.592511,5,43.885087
-7.381105,9,43.892087
-8.166844,9,43.900128
0.956679,1,43.902096
-3.88644,9,43.910096
0.818952,1,44.877118
-6.196824,9,44.885122
-8.490807,9,44.897154
0.603791,2,44.900034
0.957138,1,44.902118
-8.20024,9,44.910153
-3.517116,9,44.917107
-8.760173,9,44.925066
0.832935,1,44.927033
-8.268097,9,44.93405
0.95358,1,45.893277
0.972636,1,45.895276
-7.238609,9,45.902294
-4.216102,9,45.909279
-7.748547,9,45.917273
-7.239459,9,45.924272
-6.833977,9,45.932272
-5.051587,9,45.939272
-4.658318,9,45.946281
-8.547762,9,45.953341
-8.743801,9,46.910371
-7.143139,9,46.918371
-0.267794,6,46.92339
0.856801,1,46.925374
-4.35421,9,46.933366
-6.503668,9,46.940364
-7.621135,9,46.947371
-3.696016,9,46.954364
-8.64774,9,46.962435
-8.039191,9,46.969417
0.97917,1,47.992971
-6.884472,9,48.000962
-8.200473,9,48.008962
-8.84962,9,48.015962
-3.514743,9,48.023962
-8.97327,9,48.030963
-6.399463,9,48.037971
-8.273724,9,48.044962
-5.791473,9,48.051964
0.000651,3,48.054974
0.467944,2,49.038067
-7.215245,9,49.046078
-8.792742,9,49.053081
-7.76339,9,49.060156
-4.474464,9,49.067127
-4.963531,9,49.074132
-8.76683,9,49.082308
-8.445886,9,49.08927
-3.102825,9,49.096259
-6.859817,9,49.10327
0.954878,1,50.045917
-5.211322,9,50.052906
-8.426558,9,50.05993
0.343175,3,50.062957
0.995122,1,50.064962
-8.26439,9,50.071966
